"Surface Carrez du 1er lot","Surface Carrez du 2eme lot","Surface Carrez du 3eme lot","Surface Carrez du 4eme lot","Surface Carrez du 5eme lot","Nombre de lots","Type local","Surface reelle bati","Nombre pieces principales","Nature culture","Nature culture speciale","Surface terrain"
"32,05",,,,,1,"Maison",25,3,,,
"30,01",,,,,1,"Appartement",31,2,,,
"63,01",,,,,1,"Appartement",63,3,,,
"64,26",,,,,1,"Appartement",64,3,,,
"34,45",,,,,1,"Appartement",36,2,,,
"19,89",,,,,1,"Appartement",20,1,,,
"139,62",,,,,1,"Maison",125,5,,,
"74,68",,,,,1,"Maison",76,4,,,
"37,99",,,,,1,"Appartement",38,2,,,
"65,03",,,,,1,"Appartement",55,3,,,
"218,12",,,,,1,"Maison",150,4,,,
"59,28",,,,,2,"Appartement",54,3,,,
"29,63",,,,,1,"Appartement",29,2,,,
"22,53",,,,,1,"Appartement",23,2,,,
"19,24",,,,,1,"Appartement",18,1,,,
"88,69",,,,,1,"Maison",82,3,,,
"26,47",,,,,2,"Appartement",28,1,,,
"28,68",,,,,1,"Appartement",30,1,,,
"60,59",,,,,1,"Appartement",58,3,,,
"34,11",,,,,1,"Appartement",40,1,,,
"30,43",,,,,1,"Appartement",40,2,,,
"35,63",,,,,2,"Appartement",36,1,,,
"45,25",,,,,1,"Appartement",45,2,,,
"31,4",,,,,1,"Appartement",36,1,,,
"51,01",,,,,1,"Appartement",34,2,,,
"63,19",,,,,1,"Appartement",63,3,,,
"129,5",,,,,1,"Appartement",129,6,,,
"111,66",,,,,1,"Maison",117,5,,,
"57,6",,,,,1,"Appartement",55,3,,,
"29,65",,,,,1,"Appartement",32,2,,,
"79,65",,,,,1,"Appartement",91,4,,,
"67,79",,,,,2,"Appartement",67,3,,,
"31,97",,,,,1,"Appartement",26,1,,,
"48,04",,,,,1,"Appartement",43,2,,,
"64,11",,,,,2,"Appartement",76,4,,,
"116,7",,,,,1,"Maison",72,3,"S",,238
"32,64",,,,,1,"Appartement",32,2,,,
"58,49",,,,,1,"Appartement",60,3,,,
"48,84",,,,,2,"Appartement",49,2,,,
"55,33",,,,,1,"Appartement",30,2,,,
"32,36",,,,,1,"Appartement",32,2,,,
"84,48",,,,,1,"Appartement",89,4,,,
"73,88",,,,,1,"Appartement",75,3,,,
"28,21",,,,,1,"Appartement",27,2,,,
"43,64",,,,,1,"Appartement",57,2,,,
40,,,,,1,"Appartement",48,3,,,
"25,81",,,,,2,"Appartement",23,1,,,
"71,27",,,,,1,"Appartement",66,3,,,
"18,03",,,,,1,"Appartement",18,1,,,
"72,28",,,,,2,"Maison",72,3,,,
"43,65",,,,,1,"Appartement",54,2,,,
"28,11",,,,,1,"Appartement",28,1,,,
"34,5",,,,,1,"Appartement",34,2,,,
"33,86",,,,,1,"Appartement",33,1,,,
"40,47",,,,,1,"Appartement",59,2,,,
"18,05",,,,,1,"Appartement",18,1,,,
"32,11",,,,,1,"Appartement",32,2,,,
"40,51",,,,,2,"Appartement",41,2,,,
"61,34",,,,,2,"Appartement",66,3,,,
"73,25",,,,,1,"Appartement",66,4,,,
"58,64",,,,,1,"Appartement",58,3,,,
"70,2",,,,,1,"Appartement",70,3,,,
"64,96",,,,,1,"Appartement",66,3,,,
"59,69",,,,,1,"Appartement",70,3,,,
"42,81",,,,,1,"Appartement",44,2,,,
"19,78",,,,,1,"Appartement",20,1,,,
"98,88",,,,,2,"Appartement",89,2,,,
"25,04",,,,,1,"Appartement",25,2,,,
"25,83",,,,,1,"Appartement",24,1,,,
"36,07",,,,,1,"Appartement",55,2,,,
"49,03",,,,,2,"Appartement",49,2,,,
"35,82",,,,,1,"Appartement",35,2,,,
"67,36",,,,,2,"Appartement",66,3,,,
"89,25",,,,,1,"Appartement",89,2,,,
"20,95",,,,,1,"Appartement",21,1,,,
"81,68",,,,,1,"Appartement",84,4,,,
"50,51",,,,,1,"Appartement",50,3,,,
"96,74",,,,,1,"Maison",100,5,,,
"65,62",,,,,1,"Appartement",65,3,,,
"25,69",,,,,1,"Appartement",25,2,,,
"20,02",,,,,1,"Appartement",19,1,,,
"35,42",,,,,1,"Appartement",37,2,,,
"42,47",,,,,1,"Appartement",43,3,,,
"63,17",,,,,2,"Appartement",79,3,,,
"30,06",,,,,1,"Appartement",32,2,,,
"37,24",,,,,1,"Appartement",40,2,,,
28,,,,,1,"Appartement",36,2,,,
"49,45",,,,,1,"Appartement",60,2,,,
"27,25",,,,,1,"Appartement",28,1,,,
"59,2",,,,,1,"Appartement",59,3,,,
20,,,,,1,"Appartement",20,1,,,
"27,68",,,,,1,"Appartement",27,1,,,
"36,22",,,,,1,"Appartement",36,2,,,
"60,66",,,,,1,"Appartement",61,3,,,
"75,7",,,,,1,"Appartement",68,4,,,
"10,51",,,,,1,"Appartement",11,1,,,
"17,7",,,,,1,"Appartement",18,1,,,
"30,6",,,,,1,"Maison",26,2,"S",,186
"69,71",,,,,2,"Appartement",72,3,,,
"46,35",,,,,2,"Appartement",48,2,,,
"103,98",,,,,1,"Appartement",99,5,,,
58,,,,,1,"Appartement",56,3,,,
"48,3",,,,,1,"Appartement",48,2,,,
"68,17",,,,,2,"Appartement",67,4,,,
"21,67",,,,,1,"Appartement",22,1,,,
"35,25",,,,,1,"Appartement",37,2,,,
"84,92",,,,,1,"Appartement",85,3,,,
"137,88",,,,,1,"Maison",123,5,,,
120,,,,,1,"Appartement",94,4,,,
"64,23",,,,,1,"Appartement",65,3,,,
"42,69",,,,,2,"Appartement",45,2,,,
"35,94",,,,,1,"Appartement",35,2,,,
"75,12",,,,,1,"Appartement",80,4,,,
"44,12",,,,,1,"Appartement",44,2,,,
"46,4",,,,,1,"Appartement",43,2,,,
"83,7",,,,,2,"Appartement",83,3,,,
"55,5",,,,,1,"Appartement",72,2,,,
"57,63",,,,,2,"Appartement",56,3,,,
"113,63",,,,,2,"Appartement",111,3,,,
"18,09",,,,,1,"Appartement",17,1,,,
"72,59",,,,,1,"Maison",65,3,,,
"32,49",,,,,1,"Appartement",37,2,,,
"125,92",,,,,1,"Maison",95,4,,,
19,,,,,1,"Appartement",20,1,,,
"17,6",,,,,1,"Appartement",18,1,,,
"174,41",,,,,3,"Appartement",176,4,,,
"21,35",,,,,1,"Appartement",24,1,,,
"72,02",,,,,1,"Maison",70,4,,,
"20,57",,,,,1,"Appartement",21,1,,,
"57,02",,,,,2,"Appartement",57,3,,,
"73,99",,,,,1,"Appartement",73,3,,,
"78,43",,,,,1,"Appartement",79,5,,,
"157,14",,,,,1,"Appartement",138,4,,,
"61,19",,,,,2,"Appartement",65,3,,,
"60,47",,,,,1,"Appartement",60,2,,,
"82,9",,,,,1,"Appartement",83,3,,,
"65,5",,,,,2,"Appartement",65,3,,,
"36,39",,,,,1,"Appartement",34,1,,,
"73,38",,,,,1,"Appartement",75,3,,,
"51,82",,,,,1,"Appartement",47,3,,,
"55,9",,,,,1,"Appartement",58,3,,,
"92,04",,,,,1,"Appartement",96,5,,,
"41,69",,,,,1,"Appartement",41,2,,,
"60,89",,,,,2,"Appartement",85,2,,,
"21,05",,,,,1,"Appartement",21,1,,,
"42,05",,,,,2,"Maison",34,1,,,
"50,86",,,,,1,"Appartement",54,1,,,
"77,31",,,,,2,"Appartement",87,4,,,
64,,,,,1,"Appartement",65,1,,,
"32,21",,,,,1,"Appartement",34,1,,,
"55,59",,,,,2,"Appartement",53,3,,,
18,,,,,1,"Appartement",18,1,,,
"18,44",,,,,1,"Appartement",19,1,,,
"61,14",,,,,1,"Appartement",63,2,,,
"108,96",,,,,1,"Maison",110,5,,,
"39,75",,,,,1,"Appartement",40,1,,,
"84,89",,,,,1,"Appartement",87,3,,,
"19,31",,,,,1,"Appartement",21,1,,,
"92,39",,,,,1,"Maison",96,5,"S",,283
"70,9",,,,,2,"Appartement",75,3,,,
"65,75",,,,,1,"Appartement",80,5,,,
"31,63",,,,,1,"Appartement",31,2,,,
"40,38",,,,,1,"Appartement",45,2,,,
"19,5",,,,,1,"Appartement",20,1,,,
"19,98",,,,,1,"Appartement",20,1,,,
"22,72",,,,,1,"Appartement",23,2,,,
"67,92",,,,,2,"Appartement",72,4,,,
"19,88",,,,,1,"Appartement",20,1,,,
"97,94",,,,,1,"Maison",97,1,,,
"54,1",,,,,2,"Appartement",28,1,,,
"34,31",,,,,1,"Appartement",45,2,,,
"138,5",,,,,1,"Appartement",138,4,,,
"56,07",,,,,1,"Appartement",55,2,,,
"48,78",,,,,1,"Appartement",53,3,,,
"49,66",,,,,1,"Appartement",51,3,,,
17,,,,,1,"Appartement",15,1,,,
"34,23",,,,,1,"Appartement",35,2,,,
"42,95",,,,,1,"Appartement",42,2,,,
59,,,,,1,"Appartement",60,3,,,
"95,64",,,,,1,"Appartement",50,2,,,
"12,5",,,,,2,"Appartement",68,3,,,
"21,09",,,,,1,"Appartement",21,1,,,
"85,5",,,,,1,"Maison",88,4,,,
"111,7",,,,,1,"Appartement",110,3,,,
"20,55",,,,,1,"Appartement",20,1,,,
"104,04",,,,,2,"Appartement",102,4,,,
"103,83",,,,,1,"Maison",101,5,,,
"91,33",,,,,1,"Appartement",100,4,,,
"55,3",,,,,1,"Appartement",51,3,,,
"38,39",,,,,1,"Appartement",40,2,,,
"69,81",,,,,1,"Appartement",70,2,,,
"62,1",,,,,1,"Appartement",62,3,,,
96,,,,,1,"Maison",95,4,,,
"80,09",,,,,1,"Appartement",80,3,,,
"51,79",,,,,1,"Appartement",51,2,,,
"77,23",,,,,1,"Maison",77,4,,,
"24,11",,,,,1,"Appartement",24,1,,,
"54,71",,,,,1,"Appartement",42,3,,,
"51,82",,,,,2,"Appartement",52,3,,,
"72,35",,,,,1,"Maison",72,4,"S",,248
"81,74",,,,,1,"Maison",81,4,,,
"38,38",,,,,1,"Maison",90,4,,,
"92,67",,,,,1,"Appartement",95,4,,,
"50,06",,,,,1,"Appartement",51,2,,,
"27,25",,,,,1,"Maison",32,2,,,
"21,1",,,,,1,"Appartement",21,1,,,
"68,25",,,,,1,"Appartement",67,2,,,
"96,96",,,,,1,"Maison",99,5,,,
"38,13",,,,,2,"Appartement",37,2,,,
"67,63",,,,,2,"Appartement",68,3,,,
"35,98",,,,,1,"Appartement",35,2,,,
"40,1",,,,,2,"Appartement",40,2,,,
"69,52",,,,,1,"Appartement",67,3,,,
"39,93",,,,,1,"Appartement",36,1,,,
"35,93",,,,,1,"Appartement",39,2,,,
"42,02",,,,,1,"Appartement",41,2,,,
"38,35",,,,,2,"Appartement",33,2,,,
"77,9",,,,,1,"Maison",75,4,,,
"69,74",,,,,2,"Appartement",60,3,,,
72,,,,,2,"Appartement",75,2,,,
"50,44",,,,,2,"Appartement",55,3,,,
"36,76",,,,,2,"Appartement",38,2,,,
"56,1",,,,,2,"Appartement",65,3,,,
"64,58",,,,,2,"Appartement",64,3,,,
"251,64",,,,,1,"Appartement",241,6,,,
"71,09",,,,,1,"Appartement",67,3,,,
"48,09",,,,,1,"Appartement",49,2,,,
"19,1",,,,,1,"Appartement",20,1,,,
"30,92",,,,,2,"Appartement",29,1,,,
"21,23",,,,,1,"Appartement",21,1,,,
"32,3",,,,,1,"Appartement",33,2,,,
"34,25",,,,,1,"Appartement",45,2,,,
"86,3",,,,,1,"Maison",88,4,,,
"58,72",,,,,1,"Appartement",59,3,,,
"49,2",,,,,1,"Appartement",49,2,,,
"55,2",,,,,1,"Appartement",56,2,,,
"109,01",,,,,1,"Maison",110,5,,,
"64,68",,,,,1,"Appartement",79,3,,,
82,,,,,1,"Appartement",71,2,,,
33,,,,,2,"Appartement",42,1,,,
41,,,,,2,"Appartement",41,2,,,
"75,75",,,,,1,"Appartement",79,3,,,
"35,55",,,,,1,"Appartement",36,2,,,
61,,,,,1,"Appartement",59,3,,,
90,,,,,1,"Appartement",100,3,,,
68,,,,,2,"Appartement",68,3,,,
72,,,,,1,"Appartement",91,4,,,
"58,79",,,,,1,"Appartement",58,3,,,
"62,75",,,,,1,"Appartement",53,3,,,
"60,81",,,,,1,"Appartement",67,2,,,
"118,58",,,,,2,"Appartement",117,6,,,
"55,26",,,,,2,"Appartement",55,3,,,
"35,05",,,,,1,"Appartement",35,2,,,
71,,,,,2,"Appartement",67,4,,,
"71,7",,,,,3,"Appartement",72,3,,,
"55,4",,,,,1,"Appartement",63,2,,,
"33,59",,,,,1,"Appartement",33,2,,,
"38,45",,,,,1,"Appartement",38,2,,,
"65,17",,,,,1,"Maison",10,1,,,
"7,61",,,,,2,"Appartement",58,2,,,
"66,18",,,,,1,"Appartement",64,3,,,
"73,1",,,,,1,"Appartement",73,3,,,
"60,83",,,,,2,"Appartement",69,3,,,
"66,23",,,,,1,"Appartement",64,3,,,
"48,8",,,,,1,"Appartement",55,2,,,
"48,13",,,,,2,"Appartement",46,2,,,
"69,03",,,,,1,"Appartement",70,3,,,
"24,8",,,,,1,"Appartement",24,1,,,
"90,7",,,,,2,"Appartement",70,3,,,
"86,54",,,,,1,"Maison",69,3,,,
"68,38",,,,,3,"Appartement",66,4,,,
"62,65",,,,,1,"Appartement",59,2,,,
"37,15",,,,,1,"Appartement",37,2,,,
"58,86",,,,,1,"Appartement",60,3,,,
"48,1",,,,,2,"Maison",48,2,,,
"89,88",,,,,1,"Maison",84,4,,,
"19,97",,,,,1,"Appartement",24,1,,,
"81,87",,,,,1,"Maison",78,4,,,
"60,75",,,,,1,"Appartement",62,3,,,
"44,04",,,,,1,"Appartement",45,3,,,
"63,82",,,,,2,"Appartement",52,3,,,
106,,,,,1,"Appartement",107,4,,,
75,,,,,1,"Maison",64,4,,,
"36,39",,,,,1,"Appartement",30,1,,,
12,,,,,2,"Appartement",41,2,,,
"47,55",,,,,1,"Appartement",47,2,,,
"69,4",,,,,1,"Maison",69,3,,,
"93,34",,,,,3,"Appartement",83,4,,,
57,,,,,1,"Appartement",58,3,,,
"67,66",,,,,2,"Appartement",67,3,,,
"67,38",,,,,1,"Appartement",66,3,,,
92,,,,,1,"Maison",96,4,,,
"50,65",,,,,1,"Appartement",55,1,,,
"67,05",,,,,1,"Maison",50,3,,,
"62,6",,,,,1,"Appartement",65,3,,,
"45,67",,,,,1,"Appartement",47,2,,,
104,,,,,1,"Maison",98,3,,,
"57,43",,,,,2,"Appartement",58,2,,,
"43,35",,,,,2,"Appartement",45,3,,,
"36,5",,,,,1,"Appartement",36,2,,,
"48,27",,,,,1,"Appartement",48,2,,,
"37,25",,,,,1,"Appartement",38,2,,,
"67,61",,,,,1,"Appartement",65,4,,,
"60,51",,,,,1,"Appartement",67,2,,,
69,,,,,1,"Appartement",72,3,,,
"36,4",,,,,1,"Appartement",37,2,,,
"35,78",,,,,1,"Appartement",37,2,,,
"31,86",,,,,1,"Appartement",32,2,,,
"50,24",,,,,1,"Appartement",54,1,,,
"35,25",,,,,1,"Appartement",29,2,,,
"60,12",,,,,1,"Appartement",60,2,,,
"60,76",,,,,2,"Appartement",63,3,,,
"30,73",,,,,1,"Appartement",30,2,,,
"72,82",,,,,1,"Appartement",74,3,,,
"62,52",,,,,2,"Appartement",67,3,,,
"25,86",,,,,1,"Maison",141,4,,,
"61,47",,,,,1,"Appartement",60,2,,,
"50,5",,,,,1,"Appartement",50,3,,,
"23,1",,,,,1,"Appartement",23,1,,,
"51,6",,,,,1,"Appartement",65,3,,,
"72,85",,,,,1,"Appartement",72,3,,,
"49,1",,,,,3,"Appartement",49,2,,,
"86,75",,,,,1,"Maison",85,5,,,
"60,2",,,,,1,"Appartement",58,3,,,
"64,35",,,,,1,"Appartement",50,3,,,
"40,3",,,,,1,"Appartement",48,1,,,
"33,11",,,,,1,"Appartement",33,1,,,
"58,62",,,,,2,"Appartement",57,3,,,
"38,09",,,,,1,"Appartement",37,2,,,
48,,,,,2,"Appartement",48,2,,,
"19,81",,,,,1,"Appartement",23,1,,,
"45,45",,,,,2,"Appartement",44,2,,,
"68,05",,,,,2,"Appartement",80,2,,,
"81,32",,,,,1,"Maison",81,4,,,
"31,7",,,,,1,"Appartement",32,1,,,
"48,83",,,,,1,"Appartement",52,3,,,
"68,9",,,,,2,"Appartement",68,3,,,
"56,2",,,,,2,"Appartement",75,3,,,
"68,5",,,,,2,"Appartement",81,4,,,
54,,,,,1,"Appartement",54,3,,,
73,,,,,1,"Maison",73,3,,,
"67,28",,,,,2,"Appartement",66,4,,,
"45,13",,,,,1,"Appartement",51,2,,,
"44,57",,,,,1,"Appartement",44,2,,,
"88,5",,,,,1,"Maison",88,4,,,
"23,69",,,,,1,"Maison",20,2,,,
"53,89",,,,,1,"Appartement",63,1,,,
"38,8",,,,,1,"Appartement",38,2,,,
"49,05",,,,,1,"Appartement",49,2,,,
"30,18",,,,,2,"Appartement",30,1,,,
"42,65",,,,,1,"Appartement",42,2,,,
"23,79",,,,,1,"Appartement",31,1,,,
"21,65",,,,,1,"Appartement",22,1,,,
"81,42",,,,,2,"Appartement",82,4,,,
"69,14",,,,,2,"Appartement",60,3,,,
58,,,,,3,"Appartement",78,2,,,
"19,8",,,,,1,"Appartement",20,1,,,
"78,49",,,,,2,"Appartement",81,4,,,
"111,49",,,,,1,"Maison",112,5,,,
"69,35",,,,,1,"Appartement",62,3,,,
"40,22",,,,,1,"Appartement",42,2,,,
"67,57",,,,,1,"Maison",68,3,,,
"83,16",,,,,2,"Appartement",81,4,,,
"37,91",,,,,1,"Appartement",37,2,,,
"81,96",,,,,1,"Appartement",75,3,,,
"56,37",,,,,1,"Appartement",61,3,,,
"102,14",,,,,1,"Maison",103,6,,,
"82,24",,,,,1,"Appartement",82,3,,,
"67,43",,,,,1,"Maison",69,3,,,
"17,85",,,,,2,"Appartement",21,1,,,
"54,25",,,,,1,"Appartement",56,3,,,
"24,7",,,,,1,"Appartement",25,1,,,
"60,64",,,,,2,"Appartement",67,3,,,
"54,86",,,,,1,"Appartement",56,2,,,
70,,,,,1,"Maison",71,3,,,
"30,48",,,,,1,"Appartement",38,2,,,
"66,92",,,,,2,"Appartement",67,3,,,
"40,26",,,,,1,"Appartement",40,2,,,
"35,42",,,,,1,"Appartement",36,2,,,
"79,46",,,,,1,"Appartement",80,4,,,
"85,97",,,,,1,"Appartement",82,4,,,
"67,02",,,,,1,"Appartement",67,3,,,
"22,8",,,,,1,"Appartement",23,1,,,
"68,64",,,,,1,"Maison",69,3,,,
"66,65",,,,,1,"Appartement",67,3,,,
"81,84",,,,,1,"Maison",83,4,,,
"28,81",,,,,1,"Appartement",30,2,,,
"70,56",,,,,1,"Maison",69,3,,,
"82,79",,,,,1,"Appartement",77,3,,,
"74,75",,,,,1,"Appartement",74,3,,,
"70,29",,,,,1,"Appartement",71,3,,,
"36,5",,,,,1,"Appartement",36,2,,,
"59,75",,,,,1,"Appartement",61,3,,,
"66,46",,,,,1,"Appartement",70,3,,,
"31,63",,,,,1,"Appartement",31,1,,,
"44,55",,,,,1,"Appartement",44,2,,,
"24,35",,,,,1,"Appartement",24,1,,,
"32,59",,,,,1,"Appartement",32,2,,,
"33,73",,,,,1,"Appartement",35,1,,,
"29,55",,,,,1,"Appartement",30,1,,,
"83,17",,,,,2,"Appartement",86,5,,,
31,,,,,3,"Appartement",32,3,,,
"79,91",,,,,2,"Appartement",81,5,,,
"47,43",,,,,1,"Appartement",48,2,,,
"47,71",,,,,1,"Appartement",48,2,,,
"58,93",,,,,2,"Appartement",58,3,,,
"58,59",,,,,2,"Appartement",57,3,,,
"89,83",,,,,1,"Maison",83,4,,,
"122,23",,,,,1,"Maison",99,5,,,
"72,74",,,,,1,"Appartement",74,3,,,
"25,68",,,,,1,"Appartement",18,1,,,
"49,71",,,,,1,"Maison",50,3,,,
"64,41",,,,,1,"Appartement",64,3,,,
"64,42",,,,,1,"Appartement",64,3,,,
"29,56",,,,,1,"Appartement",30,2,,,
"37,82",,,,,1,"Appartement",37,2,,,
"37,14",,,,,1,"Appartement",37,2,,,
"19,57",,,,,1,"Appartement",19,1,,,
"33,76",,,,,1,"Appartement",33,2,,,
"48,23",,,,,1,"Appartement",52,3,,,
"44,73",,,,,2,"Appartement",45,2,,,
"63,63",,,,,1,"Appartement",64,3,,,
"59,7",,,,,1,"Appartement",60,3,,,
"18,84",,,,,1,"Appartement",20,1,,,
"45,46",,,,,2,"Appartement",50,2,,,
"30,04",,,,,1,"Appartement",30,1,,,
"76,59",,,,,1,"Appartement",76,3,,,
"31,94",,,,,1,"Appartement",32,1,,,
"58,38",,,,,1,"Appartement",45,1,,,
"45,26",,,,,1,"Appartement",47,2,,,
"44,03",,,,,1,"Maison",44,2,,,
"35,42",,,,,1,"Maison",37,2,,,
"29,77",,,,,1,"Maison",29,2,,,
"33,83",,,,,1,"Maison",40,3,,,
"30,35",,,,,1,"Maison",30,2,,,
79,,,,,1,"Appartement",24,1,,,
"35,61",,,,,1,"Appartement",35,2,,,
"24,04",,,,,1,"Appartement",25,2,,,
"30,36",,,,,1,"Appartement",31,2,,,
"28,01",,,,,1,"Appartement",30,2,,,
"31,94",,,,,1,"Appartement",24,2,,,
"29,7",,,,,1,"Appartement",30,2,,,
"33,84",,,,,1,"Appartement",33,2,,,
"51,54",,,,,1,"Appartement",52,3,,,
"19,11",,,,,1,"Appartement",20,1,,,
"56,91",,,,,1,"Appartement",57,3,,,
"50,68",,,,,1,"Maison",31,2,,,
"70,02",,,,,1,"Maison",69,3,,,
"39,43",,,,,1,"Appartement",25,1,,,
"35,9",,,,,1,"Appartement",35,1,,,
"24,41",,,,,1,"Maison",25,2,,,
"33,15",,,,,1,"Appartement",30,2,,,
"19,17",,,,,1,"Maison",18,1,,,
"21,05",,,,,1,"Appartement",22,2,,,
"26,43",,,,,1,"Appartement",27,2,,,
"30,5",,,,,1,"Maison",32,2,,,
"92,23",,,,,1,"Maison",92,4,,,
"43,55",,,,,1,"Appartement",43,3,,,
"20,36",,,,,1,"Appartement",20,1,,,
"96,02",,,,,1,"Maison",78,3,,,
"26,57",,,,,1,"Appartement",26,2,,,
"43,4",,,,,1,"Appartement",43,3,,,
"27,58",,,,,1,"Appartement",28,2,,,
"78,56",,,,,1,"Maison",79,4,,,
"23,25",,,,,1,"Appartement",23,1,,,
"62,24",,,,,1,"Appartement",60,3,,,
"45,43",,,,,1,"Appartement",45,2,,,
"40,99",,,,,1,"Maison",45,3,,,
"41,85",,,,,2,"Appartement",41,2,,,
"26,91",,,,,1,"Appartement",28,2,,,
"19,52",,,,,1,"Appartement",19,1,,,
"29,22",,,,,1,"Appartement",28,1,,,
"45,47",,,,,1,"Appartement",46,3,,,
"34,73",,,,,1,"Appartement",35,1,,,
"74,91",,,,,1,"Appartement",75,3,,,
"22,13",,,,,1,"Appartement",18,1,,,
"25,62",,,,,1,"Appartement",25,1,,,
"52,37",,,,,1,"Appartement",61,3,,,
"18,81",,,,,1,"Appartement",18,1,,,
"35,62",,,,,1,"Appartement",36,2,,,
"46,65",,,,,1,"Appartement",30,2,,,
"21,94",,,,,2,"Appartement",22,1,,,
"39,35",,,,,1,"Appartement",39,2,,,
"30,91",,,,,1,"Maison",35,2,,,
"48,82",,,,,1,"Appartement",50,3,,,
"25,74",,,,,1,"Appartement",28,2,,,
"38,47",,,,,2,"Maison",40,2,,,
"32,55",,,,,1,"Appartement",31,2,,,
"45,09",,,,,1,"Appartement",45,2,,,
"35,48",,,,,1,"Appartement",33,3,,,
"17,77",,,,,1,"Appartement",18,1,,,
"44,85",,,,,1,"Maison",50,3,,,
"21,48",,,,,1,"Appartement",22,2,,,
"28,94",,,,,1,"Appartement",38,1,,,
"33,72",,,,,1,"Appartement",34,1,,,
"21,94",,,,,1,"Appartement",22,1,,,
"99,74",,,,,1,"Appartement",95,3,,,
"28,89",,,,,1,"Appartement",26,2,,,
"45,77",,,,,1,"Appartement",45,2,,,
"35,86",,,,,1,"Appartement",35,3,,,
"17,71",,,,,1,"Appartement",18,1,,,
"41,88",,,,,1,"Appartement",38,1,,,
"34,99",,,,,1,"Appartement",35,2,,,
"41,75",,,,,1,"Appartement",38,1,,,
"79,1",,,,,2,"Appartement",79,3,,,
"17,6",,,,,1,"Appartement",20,1,,,
"32,89",,,,,1,"Appartement",33,1,,,
"90,58",,,,,1,"Maison",91,4,,,
"28,11",,,,,1,"Appartement",27,2,,,
"54,98",,,,,1,"Appartement",54,2,,,
"53,2",,,,,1,"Appartement",53,3,,,
"48,18",,,,,2,"Maison",47,3,,,
"35,66",,,,,1,"Appartement",35,2,,,
"37,1",,,,,1,"Maison",41,3,,,
"30,56",,,,,1,"Maison",30,2,,,
"56,66",,,,,1,"Appartement",63,3,,,
"26,33",,,,,1,"Maison",19,2,,,
"30,56",,,,,1,"Appartement",30,2,,,
"47,73",,,,,1,"Maison",48,4,,,
"49,13",,,,,1,"Appartement",51,3,,,
"133,72",,,,,1,"Maison",95,4,,,
"13,22",,,,,1,"Appartement",13,1,,,
"18,14",,,,,1,"Appartement",18,2,,,
"64,94",,,,,1,"Appartement",69,3,,,
"26,16",,,,,1,"Appartement",25,1,,,
"46,82",,,,,1,"Appartement",46,2,,,
"48,58",,,,,1,"Appartement",51,3,,,
"68,92",,,,,1,"Appartement",66,3,,,
"35,07",,,,,1,"Appartement",35,2,,,
"43,33",,,,,1,"Appartement",43,2,,,
"25,23",,,,,1,"Appartement",25,2,,,
"41,32",,,,,1,"Appartement",42,3,,,
"47,92",,,,,1,"Appartement",48,2,,,
"20,73",,,,,1,"Appartement",22,2,,,
"36,66",,,,,1,"Appartement",37,2,,,
23,,,,,1,"Appartement",23,1,,,
"45,84",,,,,1,"Maison",52,2,,,
"35,43",,,,,1,"Appartement",36,2,,,
"61,03",,,,,1,"Appartement",62,3,,,
"20,7",,,,,1,"Appartement",22,2,,,
"18,88",,,,,1,"Appartement",19,1,,,
"43,19",,,,,1,"Maison",44,4,,,
"34,53",,,,,1,"Appartement",39,2,,,
"113,24",,,,,1,"Appartement",140,6,,,
"31,95",,,,,1,"Appartement",38,1,,,
"26,41",,,,,1,"Maison",31,2,,,
"25,37",,,,,1,"Appartement",25,2,,,
"23,86",,,,,1,"Appartement",25,2,,,
"44,75",,,,,1,"Maison",44,3,,,
"64,16",,,,,1,"Appartement",68,3,,,
"83,15",,,,,2,"Appartement",82,3,,,
"32,88",,,,,1,"Appartement",33,2,,,
"25,8",,,,,1,"Appartement",27,1,,,
"114,02",,,,,2,"Appartement",113,4,,,
"13,76",,,,,1,"Appartement",14,2,,,
"43,12",,,,,1,"Appartement",45,2,,,
"83,86",,,,,1,"Maison",84,5,,,
"24,24",,,,,1,"Appartement",32,1,,,
"22,37",,,,,1,"Appartement",22,1,,,
21,,,,,1,"Appartement",22,1,,,
"52,9",,,,,1,"Appartement",52,3,,,
"22,29",,,,,1,"Appartement",22,1,,,
"31,4",,,,,2,"Appartement",31,2,,,
"34,47",,,,,1,"Appartement",30,1,,,
"46,77",,,,,1,"Appartement",45,2,,,
"23,56",,,,,1,"Appartement",23,1,,,
"37,36",,,,,1,"Appartement",30,1,,,
"37,22",,,,,1,"Maison",45,1,,,
"77,49",,,,,1,"Appartement",73,2,,,
"43,7",,,,,1,"Appartement",41,2,,,
"56,28",,,,,1,"Maison",55,3,,,
"41,16",,,,,1,"Maison",42,2,"S",,106
"60,82",,,,,1,"Appartement",63,3,,,
"22,52",,,,,2,"Appartement",23,1,,,
"38,52",,,,,2,"Appartement",35,2,,,
"57,16",,,,,1,"Appartement",54,2,,,
"64,87",,,,,1,"Appartement",66,3,,,
"65,65",,,,,2,"Appartement",60,3,,,
"43,1",,,,,1,"Maison",46,2,"S",,91
"55,07",,,,,1,"Appartement",56,3,,,
"59,35",,,,,2,"Appartement",59,3,,,
"41,29",,,,,2,"Appartement",47,2,,,
"56,55",,,,,1,"Appartement",55,2,,,
"48,9",,,,,3,"Maison",48,2,,,
"70,97",,,,,1,"Maison",73,3,"S",,306
