"IDCommune","CodePostal","Commune"
3048,94200,"IVRY-SUR-SEINE"
3049,94210,"SAINT-MAUR-DES-FOSSES"
3050,94220,"CHARENTON-LE-PONT"
3051,94230,"CACHAN"
3052,94240,"L'HAY-LES-ROSES"
3053,94250,"GENTILLY"
3054,94260,"FRESNES"
3055,94270,"LE KREMLIN-BICETRE"
3056,94290,"VILLENEUVE-LE-ROI"
3057,94300,"VINCENNES"
3058,94310,"ORLY"
3059,94320,"THIAIS"
3060,94340,"JOINVILLE-LE-PONT"
3061,94350,"VILLIERS-SUR-MARNE"
3062,94360,"BRY-SUR-MARNE"
3063,94370,"SUCY-EN-BRIE"
3064,94380,"BONNEUIL-SUR-MARNE"
3065,94400,"VITRY-SUR-SEINE"
3066,94410,"ST MAURICE"
3067,94420,"LE PLESSIS-TREVISE"
3068,94430,"CHENNEVIERES SUR MARNE"
3069,94440,"VILLECRESNES"
3070,94440,"SANTENY"
3071,94440,"MAROLLES-EN-BRIE"
3072,94450,"LIMEIL-BREVANNES"
3073,94460,"VALENTON"
3074,94470,"BOISSY-SAINT-LEGER"
3075,94480,"ABLON-SUR-SEINE"
3076,94490,"ORMESSON-SUR-MARNE"
3077,94500,"CHAMPIGNY-SUR-MARNE"
3078,94510,"LA QUEUE-EN-BRIE"
3079,94520,"PERIGNY"
3080,94520,"MANDRES-LES-ROSES"
3081,94550,"CHEVILLY-LARUE"
3082,94600,"CHOISY-LE-ROI"
3083,94700,"MAISONS-ALFORT"
3084,94800,"VILLEJUIF"
3085,94880,"NOISEAU"
3086,95000,"CERGY"
3087,95000,"PONTOISE"
3088,95100,"ARGENTEUIL"
3089,95110,"SANNOIS"
3090,95120,"ERMONT"
3091,95130,"FRANCONVILLE LA GARENNE"
3092,95130,"PLESSIS-BOUCHARD (LE)"
3093,95140,"GARGES-LES-GONESSE"
3094,95150,"TAVERNY"
3095,95160,"MONTMORENCY"
3096,95170,"DEUIL LA BARRE"
3097,95180,"MENUCOURT"
3098,95190,"GOUSSAINVILLE"
3099,95190,"FONTENAY-EN-PARISIS"
3100,95200,"SARCELLES"
3101,95210,"ST GRATIEN"
3102,95220,"HERBLAY-SUR-SEINE"
3103,95230,"SOISY SS MONTMORENCY"
3104,95240,"CORMEILLES-EN-PARISIS"
3105,95250,"BEAUCHAMP"
3106,95260,"BEAUMONT-SUR-OISE"
3107,95270,"BELLOY-EN-FRANCE"
3108,95270,"LUZARCHES"
3109,95270,"VIARMES"
3110,95270,"ASNIERES-SUR-OISE"
3111,95270,"CHAUMONTEL"
3112,95270,"SEUGY"
3113,95280,"JOUY-LE-MOUTIER"
3114,95290,"L'ISLE-ADAM"
3115,95300,"PONTOISE"
3116,95300,"ENNERY"
3117,95310,"ST OUEN L AUMONE"
3118,95320,"ST LEU LA FORET"
3119,95330,"DOMONT"
3120,95340,"PERSAN"
3121,95350,"SAINT-BRICE-SOUS-FORET"
3122,95360,"MONTMAGNY"
3123,95370,"MONTIGNY LES CORMEILLES"
3124,95380,"LOUVRES"
3125,95380,"VILLERON"
3126,95380,"PUISEUX-EN-FRANCE"
3127,95390,"SAINT-PRIX"
3128,95400,"ARNOUVILLE"
3129,95400,"VILLIERS-LE-BEL"
3130,95410,"GROSLAY"
3131,95420,"MAGNY-EN-VEXIN"
3132,95420,"GENAINVILLE"
3133,95430,"AUVERS-SUR-OISE"
3134,95440,"ECOUEN"
3135,95460,"EZANVILLE"
3136,95470,"SAINT-WITZ"
3137,95470,"FOSSES"
3138,95470,"VEMARS"
3139,95470,"SURVILLIERS"
3140,95480,"PIERRELAYE"
3141,95490,"VAUREAL"
3142,95500,"GONESSE"
3143,95500,"LE THILLAY"
3144,95500,"BONNEUIL-EN-FRANCE"
3145,95510,"VETHEUIL"
3146,95520,"OSNY"
3147,95530,"LA FRETTE-SUR-SEINE"
3148,95540,"MERY-SUR-OISE"
3149,95550,"BESSANCOURT"
3150,95560,"MONTSOULT"
3151,95560,"MAFFLIERS"
3152,95560,"BAILLET-EN-FRANCE"
3153,95570,"BOUFFEMONT"
3154,95570,"MOISSELLES"
3155,95580,"MARGENCY"
3156,95580,"ANDILLY"
3157,95590,"NOINTEL"
3158,95600,"EAUBONNE"
3159,95610,"ERAGNY-SUR-OISE"
3160,95620,"PARMAIN"
3161,95630,"MERIEL"
3162,95640,"MARINES"
3163,95650,"BOISSY-L'AILLERIE"
3164,95660,"CHAMPAGNE SUR-OISE"
3165,95680,"MONTLIGNON"
3166,95690,"LABBEVILLE"
3167,95700,"ROISSY-EN-FRANCE"
3168,95740,"FREPILLON"
3169,95750,"CHARS"
3170,95760,"VALMONDOIS"
3171,95780,"LA ROCHE-GUYON"
3172,95800,"CERGY"
3173,95800,"COURDIMANCHE"
3174,95820,"BRUYERES-SUR-OISE"
3175,95830,"CORMEILLES-EN-VEXIN"
3176,95840,"VILLIERS-ADAM"
3177,95870,"BEZONS"
3178,95880,"ENGHIEN LES BAINS"
3179,97150,"SAINT MARTIN"
3180,97200,"FORT DE FRANCE"
3181,97212,"SAINT JOSEPH"
3182,97213,"GROS MORNE"
3183,97216,"AJOUPA BOUILLON"
3184,97220,"TRINITE"
3185,97222,"CASE PILOTE"
3186,97223,"DIAMANT"
3187,97224,"DUCOS"
3188,97227,"SAINTE ANNE"
3189,97228,"SAINTE LUCE"
3190,97229,"TROIS ILETS"
3191,97231,"ROBERT"
3192,97232,"LE LAMENTIN"
3193,97233,"SCHOELCHER"
3194,97234,"FORT DE FRANCE"
3195,97240,"FRANCOIS"
3196,97280,"VAUCLIN"
3197,97290,"MARIN"
3198,97300,"CAYENNE"
3199,97310,"KOUROU"
3200,97320,"SAINT LAURENT DU MARONI"
3201,97351,"MATOURY"
3202,97354,"REMIRE MONTJOLY"
3203,97400,"SAINT DENIS"
3204,97410,"SAINT PIERRE"
3205,97417,"SAINT DENIS"
3206,97419,"LA POSSESSION"
3207,97424,"SAINT-LEU"
3208,97434,"SAINT-PAUL"
3209,97438,"SAINTE MARIE"
3210,97440,"SAINT-ANDRE"
3211,97460,"SAINT-PAUL"
3212,97470,"SAINT-BENOIT"
3213,97490,"SAINT DENIS"
3214,,"AJACCIO"
